Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,conversion
FI61723,California,2787.423683,No,Basic,Bachelor,1/26/11,Employed,M,38667,Rural,Single,72,8,67,0,1,Personal Auto,Personal L3,Offer1,Agent,159.266473,Four-Door Car,Medsize,0
OH55411,California,4626.801093,Yes,Basic,Master,1/16/11,Employed,F,79487,Suburban,Divorced,114,20,87,0,1,Corporate Auto,Corporate L2,Offer2,Branch,547.2,SUV,Medsize,1
TF10720,Nevada,8663.363959,No,Premium,Doctor,1/27/11,Employed,F,67763,Rural,Married,107,28,10,2,9,Personal Auto,Personal L3,Offer1,Web,41.283167,Four-Door Car,Medsize,0
NW30838,Nevada,3872.222217,No,Basic,High School or Below,1/25/11,Unemployed,M,0,Suburban,Single,62,8,81,2,6,Corporate Auto,Corporate L3,Offer1,Call Center,503.808329,Four-Door Car,Medsize,0
CB58476,Oregon,5170.811494,No,Basic,College,2/6/11,Unemployed,F,0,Suburban,Single,71,5,20,0,5,Corporate Auto,Corporate L2,Offer1,Call Center,859.599411,Four-Door Car,Small,0
WI69346,California,8960.280213,No,Basic,Master,1/17/11,Employed,F,71943,Urban,Single,112,8,51,0,4,Corporate Auto,Corporate L2,Offer3,Agent,305.653785,SUV,Medsize,0
FS76657,Oregon,5471.83429,No,Basic,College,2/6/11,Employed,F,53526,Urban,Married,68,27,69,0,4,Personal Auto,Personal L3,Offer1,Agent,278.902846,Four-Door Car,Medsize,0
YX89016,Oregon,34931.00171,No,Premium,College,2/17/11,Employed,M,35005,Suburban,Married,295,14,46,0,2,Personal Auto,Personal L3,Offer2,Web,1416.0,Luxury Car,Small,0
PK28821,California,2620.392335,No,Basic,College,1/28/11,Employed,M,24721,Rural,Married,67,3,76,0,1,Personal Auto,Personal L2,Offer2,Branch,139.963594,Four-Door Car,Medsize,0
MB51200,Washington,19069.49954,No,Premium,College,2/2/11,Unemployed,M,0,Suburban,Single,102,29,72,2,2,Personal Auto,Personal L3,Offer1,Branch,734.4,Four-Door Car,Medsize,0
XG44587,Arizona,5757.442258,Yes,Basic,Master,1/31/11,Employed,M,88997,Rural,Divorced,72,9,71,0,3,Personal Auto,Personal L3,Offer2,Branch,174.041566,Four-Door Car,Small,1
FG91922,Arizona,40224.01359,No,Basic,Master,2/7/11,Employed,M,48587,Suburban,Married,111,7,14,0,2,Personal Auto,Personal L2,Offer1,Branch,532.8,SUV,Medsize,0
OM99303,Arizona,2701.488341,No,Basic,High School or Below,1/5/11,Employed,F,76310,Suburban,Married,67,1,33,0,1,Personal Auto,Personal L3,Offer4,Branch,321.6,Two-Door Car,Medsize,0
RV67546,California,3712.430479,No,Extended,Bachelor,2/11/11,Employed,M,73205,Rural,Married,92,9,18,0,1,Personal Auto,Personal L2,Offer3,Branch,37.299865,Four-Door Car,Medsize,0
UJ79253,Oregon,21850.84002,No,Extended,College,2/17/11,Employed,F,51056,Rural,Married,78,27,86,0,2,Personal Auto,Personal L1,Offer3,Branch,95.816516,Four-Door Car,Large,0
PN98247,California,7840.165778,Yes,Extended,College,1/14/11,Employed,M,58414,Suburban,Single,210,7,24,2,1,Personal Auto,Personal L3,Offer2,Agent,1008.0,Luxury SUV,Small,1
IB67546,California,8237.037945,No,Basic,Bachelor,1/17/11,Medical Leave,F,23940,Suburban,Married,107,13,34,0,7,Personal Auto,Personal L3,Offer1,Call Center,513.6,SUV,Small,0
OE19087,California,2243.473907,No,Basic,High School or Below,2/24/11,Unemployed,F,0,Suburban,Single,62,26,18,0,1,Personal Auto,Personal L3,Offer4,Call Center,446.4,Four-Door Car,Medsize,0
CM95716,California,8434.464067,No,Basic,Bachelor,2/3/11,Employed,M,44216,Rural,Married,71,24,36,0,2,Personal Auto,Personal L2,Offer1,Agent,72.205362,Four-Door Car,Large,0
MW62634,California,2227.072755,Yes,Basic,High School or Below,1/5/11,Retired,M,27972,Suburban,Married,61,7,38,0,1,Corporate Auto,Corporate L3,Offer3,Web,292.8,Four-Door Car,Medsize,1
QW67581,Arizona,5170.025981,No,Basic,High School or Below,1/17/11,Unemployed,F,0,Suburban,Married,69,27,48,0,9,Personal Auto,Personal L2,Offer2,Call Center,331.2,Four-Door Car,Small,0
SN16059,California,2641.446062,No,Basic,Master,2/8/11,Employed,F,29305,Suburban,Married,66,1,38,0,1,Personal Auto,Personal L2,Offer3,Web,475.2,Four-Door Car,Small,0
OE51254,California,2790.682957,No,Basic,College,2/10/11,Employed,F,53882,Suburban,Married,69,14,33,0,1,Personal Auto,Personal L3,Offer1,Agent,331.2,Four-Door Car,Medsize,0
RM42344,Oregon,2745.129849,No,Basic,College,1/15/11,Employed,M,91757,Suburban,Married,69,29,58,1,1,Personal Auto,Personal L3,Offer2,Web,331.2,Four-Door Car,Medsize,0
GB35238,California,7579.532717,No,Basic,Bachelor,1/9/11,Employed,F,33906,Suburban,Married,64,25,49,0,2,Personal Auto,Personal L2,Offer1,Branch,401.592109,Two-Door Car,Small,0
ML82674,Oregon,10978.78028,No,Extended,Bachelor,1/12/11,Employed,M,68158,Rural,Married,139,28,87,1,4,Personal Auto,Personal L2,Offer1,Call Center,253.183568,SUV,Medsize,0
EI85244,California,8255.060054,No,Extended,College,1/20/11,Unemployed,M,0,Suburban,Single,134,24,86,3,5,Personal Auto,Personal L1,Offer1,Agent,643.2,SUV,Medsize,0
DE28132,Oregon,4747.734642,No,Extended,College,1/8/11,Employed,M,42165,Suburban,Single,123,22,66,0,1,Corporate Auto,Corporate L3,Offer1,Branch,799.673766,SUV,Large,0
TV25678,Washington,3540.90425,No,Basic,College,2/2/11,Unemployed,M,0,Suburban,Single,101,24,11,0,1,Personal Auto,Personal L3,Offer4,Web,727.2,SUV,Medsize,0
TY26512,California,3436.134281,Yes,Extended,Doctor,2/18/11,Employed,M,30817,Rural,Divorced,88,25,43,0,1,Personal Auto,Personal L3,Offer2,Branch,91.834668,Four-Door Car,Medsize,1
OB69153,California,2582.185301,No,Basic,Bachelor,1/23/11,Employed,M,68074,Rural,Married,65,12,62,0,1,Personal Auto,Personal L1,Offer4,Branch,27.987867,Four-Door Car,Medsize,0
AB31813,Washington,41787.90343,No,Extended,High School or Below,2/12/11,Unemployed,M,0,Suburban,Married,131,20,59,0,2,Personal Auto,Personal L3,Offer3,Agent,842.391832,SUV,Medsize,0
XN41715,California,7396.283653,No,Extended,Master,2/19/11,Employed,F,71135,Urban,Married,92,11,64,1,3,Personal Auto,Personal L3,Offer1,Branch,270.563995,Four-Door Car,Medsize,0
QR15857,California,4330.799785,No,Basic,College,1/12/11,Unemployed,F,0,Suburban,Single,61,30,35,0,3,Personal Auto,Personal L3,Offer3,Agent,292.8,Two-Door Car,Medsize,0
FL69363,Oregon,9075.768214,Yes,Basic,Master,1/26/11,Employed,M,37722,Rural,Single,116,8,23,0,8,Personal Auto,Personal L1,Offer1,Agent,158.077504,Sports Car,Medsize,1
IS30295,Arizona,14635.45158,Yes,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Divorced,139,5,56,0,2,Personal Auto,Personal L3,Offer1,Call Center,667.2,SUV,Medsize,1
GR62267,Washington,5609.082494,No,Basic,College,1/4/11,Employed,F,44705,Rural,Divorced,71,21,63,0,6,Personal Auto,Personal L2,Offer1,Branch,148.173152,Two-Door Car,Medsize,0
NL59519,California,11565.68747,No,Extended,College,2/14/11,Employed,F,64642,Urban,Married,96,3,79,0,2,Personal Auto,Personal L2,Offer3,Branch,404.265696,Four-Door Car,Large,0
ZU93025,Oregon,2771.045031,Yes,Basic,College,1/11/11,Employed,F,50071,Rural,Single,71,3,32,0,1,Personal Auto,Personal L2,Offer2,Agent,18.918935,Two-Door Car,Medsize,1
DK94262,Oregon,8507.128824,No,Basic,High School or Below,1/24/11,Employed,M,46754,Suburban,Married,106,5,70,1,9,Personal Auto,Personal L3,Offer3,Web,513.818403,SUV,Medsize,0
UQ30615,California,7582.113842,Yes,Basic,College,2/3/11,Employed,M,64801,Urban,Married,64,23,19,0,2,Corporate Auto,Corporate L3,Offer2,Web,268.471802,Four-Door Car,Medsize,1
OR40060,Arizona,3323.092454,No,Extended,Bachelor,1/18/11,Employed,M,70410,Rural,Married,83,25,13,0,1,Personal Auto,Personal L3,Offer2,Web,131.828507,Four-Door Car,Medsize,0
DK32872,Nevada,5234.331741,No,Extended,High School or Below,1/18/11,Employed,F,66957,Suburban,Married,131,31,4,1,1,Personal Auto,Personal L1,Offer2,Web,628.8,SUV,Medsize,0
FA46418,Nevada,24709.59957,No,Extended,High School or Below,2/4/11,Employed,F,24213,Suburban,Single,78,11,28,1,2,Personal Auto,Personal L3,Offer2,Agent,374.4,Four-Door Car,Medsize,0
ST96866,Washington,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Special Auto,Special L3,Offer1,Agent,960.115399,SUV,Large,1
KI75855,Oregon,2551.226692,Yes,Basic,Master,1/19/11,Employed,M,79751,Suburban,Married,63,15,67,0,1,Personal Auto,Personal L3,Offer3,Web,392.235698,Two-Door Car,Small,1
ND41876,Arizona,7247.713672,No,Basic,High School or Below,1/16/11,Employed,M,86122,Suburban,Married,182,33,54,1,1,Personal Auto,Personal L2,Offer2,Agent,873.6,Luxury SUV,Small,0
PN21042,Arizona,4538.847818,No,Basic,Bachelor,2/17/11,Employed,M,82297,Rural,Single,116,5,62,0,1,Personal Auto,Personal L3,Offer1,Call Center,0.382107,Sports Car,Medsize,0
FF22360,Washington,2687.314108,No,Basic,Doctor,1/30/11,Employed,F,82210,Rural,Married,68,33,46,4,1,Personal Auto,Personal L2,Offer3,Call Center,51.961915,Four-Door Car,Medsize,0
AL46984,California,8730.421977,No,Basic,High School or Below,2/4/11,Employed,M,43259,Suburban,Married,73,12,18,0,2,Personal Auto,Personal L2,Offer1,Branch,350.4,Four-Door Car,Medsize,0
JP58047,Oregon,8332.730557,No,Extended,College,1/27/11,Unemployed,M,0,Suburban,Married,79,7,72,0,2,Personal Auto,Personal L3,Offer2,Web,379.2,Four-Door Car,Medsize,0
ZE85014,California,2357.747015,No,Basic,College,1/20/11,Disabled,M,25064,Suburban,Married,62,17,34,0,1,Personal Auto,Personal L3,Offer1,Call Center,297.6,Four-Door Car,Medsize,0
KU88219,Arizona,4637.164036,No,Basic,Master,2/7/11,Employed,M,25816,Suburban,Single,119,18,63,0,1,Personal Auto,Personal L1,Offer3,Agent,571.2,Sports Car,Medsize,0
UU98729,California,5357.192698,No,Basic,Bachelor,1/10/11,Unemployed,M,0,Suburban,Married,73,14,74,0,8,Personal Auto,Personal L3,Offer1,Call Center,350.853987,Four-Door Car,Large,0
WS82822,Oregon,5391.970996,No,Basic,College,2/21/11,Employed,F,41662,Urban,Divorced,69,27,73,0,6,Corporate Auto,Corporate L3,Offer1,Agent,217.973168,Four-Door Car,Medsize,0
YB49933,Arizona,3694.140498,No,Extended,Bachelor,2/3/11,Employed,M,96170,Suburban,Married,92,8,86,0,1,Personal Auto,Personal L1,Offer2,Call Center,441.6,Four-Door Car,Large,0
XC16387,Arizona,5040.412436,No,Basic,High School or Below,1/1/11,Employed,F,46072,Rural,Single,64,0,61,0,4,Personal Auto,Personal L3,Offer1,Branch,25.934064,Four-Door Car,Medsize,0
XJ96748,Arizona,27495.42188,No,Extended,High School or Below,2/23/11,Employed,F,37931,Suburban,Married,99,8,31,0,2,Personal Auto,Personal L3,Offer2,Branch,475.2,Four-Door Car,Small,0
TM98684,Oregon,4842.284965,No,Basic,High School or Below,1/19/11,Employed,M,35127,Suburban,Married,62,9,21,0,5,Personal Auto,Personal L2,Offer2,Agent,297.6,Four-Door Car,Small,0
NM39588,Washington,2678.058299,No,Basic,Doctor,1/20/11,Employed,F,72450,Rural,Married,66,21,58,0,1,Corporate Auto,Corporate L3,Offer4,Branch,84.218363,Four-Door Car,Medsize,0
DM74502,Nevada,5227.101938,No,Extended,College,2/11/11,Employed,F,93087,Suburban,Married,131,14,25,3,1,Corporate Auto,Corporate L3,Offer1,Agent,628.8,Sports Car,Medsize,0
FT56968,Arizona,2590.096027,No,Basic,High School or Below,1/3/11,Employed,M,22398,Suburban,Married,67,23,76,2,1,Personal Auto,Personal L1,Offer1,Agent,321.6,Four-Door Car,Large,0
OX36896,California,10536.07798,No,Extended,High School or Below,2/20/11,Employed,M,92983,Rural,Married,87,9,77,1,2,Corporate Auto,Corporate L3,Offer1,Agent,153.205591,Four-Door Car,Medsize,0
BZ65376,Arizona,8581.278701,No,Extended,Bachelor,1/18/11,Medical Leave,M,27689,Suburban,Married,239,0,72,2,1,Personal Auto,Personal L2,Offer2,Web,2893.239678,Luxury SUV,Medsize,0
LN34660,California,9463.113263,No,Basic,College,2/21/11,Employed,F,69654,Suburban,Married,118,10,50,0,7,Corporate Auto,Corporate L3,Offer1,Branch,629.532731,SUV,Small,0
JC29295,California,13441.00637,No,Basic,Bachelor,1/21/11,Employed,F,80744,Urban,Married,111,15,19,0,2,Personal Auto,Personal L3,Offer3,Web,361.284757,SUV,Medsize,0
KJ87930,California,3886.504807,No,Basic,Bachelor,2/6/11,Unemployed,F,0,Suburban,Single,112,13,59,0,1,Corporate Auto,Corporate L2,Offer1,Agent,1185.988301,SUV,Medsize,0
XT36360,Arizona,6784.89369,No,Basic,High School or Below,2/1/11,Unemployed,F,0,Suburban,Single,64,7,5,1,2,Personal Auto,Personal L2,Offer1,Call Center,460.8,Four-Door Car,Large,0
IX35050,Arizona,23594.6802,Yes,Basic,Bachelor,1/31/11,Employed,M,76358,Rural,Married,66,25,3,0,2,Special Auto,Special L3,Offer3,Agent,86.461582,Four-Door Car,Medsize,1
UN97379,Oregon,2538.62632,Yes,Basic,Bachelor,2/17/11,Retired,M,18608,Suburban,Divorced,71,13,24,0,1,Corporate Auto,Corporate L3,Offer2,Web,340.8,Four-Door Car,Medsize,1
MR57294,California,5639.941974,Yes,Basic,High School or Below,1/10/11,Employed,M,73168,Suburban,Married,70,21,50,0,3,Personal Auto,Personal L3,Offer2,Agent,425.800112,Four-Door Car,Medsize,1
LK74984,Washington,2459.171724,No,Basic,High School or Below,1/12/11,Employed,M,21190,Suburban,Married,65,24,68,2,1,Personal Auto,Personal L3,Offer2,Call Center,312.0,Four-Door Car,Medsize,0
DX31066,Washington,2667.270014,No,Basic,College,2/10/11,Employed,F,94041,Rural,Married,66,14,11,0,1,Personal Auto,Personal L3,Offer3,Agent,159.756733,Four-Door Car,Medsize,0
GL20444,Nevada,13778.36933,No,Premium,Master,1/4/11,Employed,F,91474,Rural,Married,113,9,99,0,2,Corporate Auto,Corporate L3,Offer3,Branch,24.087774,Two-Door Car,Large,0
SP58110,California,4923.18169,No,Basic,Bachelor,1/16/11,Employed,F,61469,Suburban,Married,63,16,65,5,3,Personal Auto,Personal L3,Offer3,Branch,302.4,Four-Door Car,Small,0
XM91635,Arizona,2272.335352,No,Basic,High School or Below,1/5/11,Medical Leave,F,16618,Urban,Single,62,0,40,0,1,Special Auto,Special L2,Offer3,Branch,219.288706,Four-Door Car,Medsize,0
TV82603,California,14895.39798,No,Basic,Bachelor,1/21/11,Employed,F,48081,Urban,Married,188,31,12,0,5,Personal Auto,Personal L3,Offer1,Branch,881.360959,Luxury SUV,Small,0
BB82067,Oregon,9756.044954,No,Extended,Doctor,1/2/11,Employed,M,67632,Rural,Married,121,0,44,0,4,Personal Auto,Personal L3,Offer1,Branch,26.951627,Sports Car,Medsize,0
JP94676,Oregon,9422.974113,No,Basic,Bachelor,2/16/11,Employed,F,34115,Urban,Married,119,6,73,0,6,Personal Auto,Personal L2,Offer1,Agent,466.122541,SUV,Medsize,0
VU53417,Arizona,3837.357574,No,Extended,High School or Below,1/1/11,Medical Leave,M,23051,Suburban,Divorced,99,31,86,0,1,Personal Auto,Personal L1,Offer1,Agent,475.2,Two-Door Car,Medsize,0
IW54795,California,10952.13189,No,Extended,College,2/16/11,Medical Leave,M,23748,Suburban,Married,99,0,24,0,2,Personal Auto,Personal L2,Offer2,Agent,607.095655,Four-Door Car,Large,0
RN78170,Arizona,8159.136579,No,Basic,College,1/15/11,Employed,F,40589,Suburban,Divorced,69,23,68,0,2,Corporate Auto,Corporate L3,Offer4,Branch,331.2,Four-Door Car,Medsize,0
IX55883,California,19480.49981,No,Extended,College,1/2/11,Employed,F,50809,Urban,Single,83,29,58,0,2,Personal Auto,Personal L1,Offer1,Branch,290.381707,Four-Door Car,Medsize,0
XM72420,Arizona,3919.366722,Yes,Extended,High School or Below,1/5/11,Employed,F,66676,Suburban,Married,97,0,40,0,1,Personal Auto,Personal L2,Offer3,Agent,558.099357,Four-Door Car,Small,1
GC15104,Nevada,7985.14214,No,Basic,Bachelor,2/21/11,Employed,F,52339,Suburban,Divorced,70,7,55,3,2,Corporate Auto,Corporate L3,Offer3,Web,336.0,Four-Door Car,Medsize,0
RX13282,Oregon,12168.74492,Yes,Basic,Bachelor,2/5/11,Retired,M,14973,Suburban,Divorced,115,2,75,0,2,Personal Auto,Personal L3,Offer1,Branch,828.0,SUV,Medsize,1
QA85890,Arizona,5849.321498,No,Extended,High School or Below,1/14/11,Unemployed,F,0,Suburban,Single,83,2,47,0,4,Corporate Auto,Corporate L2,Offer3,Agent,540.514115,Four-Door Car,Medsize,0
IR62668,Arizona,5085.836595,No,Basic,Bachelor,2/10/11,Employed,F,31546,Rural,Divorced,65,4,83,0,9,Personal Auto,Personal L3,Offer1,Branch,100.049832,Four-Door Car,Medsize,0
AL96740,California,2903.939763,No,Basic,College,1/12/11,Employed,F,67763,Rural,Married,73,17,69,1,1,Personal Auto,Personal L3,Offer1,Agent,59.861963,Four-Door Car,Medsize,0
QC55306,Washington,31162.6933,No,Extended,High School or Below,1/15/11,Employed,M,83170,Urban,Married,97,0,53,0,2,Personal Auto,Personal L2,Offer2,Agent,344.118069,Four-Door Car,Medsize,0
VO78441,Washington,3086.873854,No,Extended,Master,2/10/11,Medical Leave,F,19464,Suburban,Single,84,10,94,1,1,Personal Auto,Personal L2,Offer3,Agent,871.505797,Four-Door Car,Small,0
JH62891,Oregon,5178.704151,No,Basic,College,2/2/11,Employed,F,66943,Rural,Married,65,33,10,1,7,Special Auto,Special L2,Offer3,Call Center,53.084753,Four-Door Car,Medsize,0
FI20423,Arizona,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Special Auto,Special L1,Offer2,Web,256.43803,Four-Door Car,Medsize,1
XF57481,Washington,10640.93932,No,Extended,Master,1/19/11,Employed,M,50450,Rural,Single,90,11,68,0,2,Personal Auto,Personal L3,Offer4,Branch,135.892444,Two-Door Car,Medsize,0
YV67971,California,4949.803822,No,Basic,High School or Below,1/21/11,Employed,F,21342,Rural,Married,62,34,72,0,3,Personal Auto,Personal L2,Offer3,Agent,74.350893,Four-Door Car,Medsize,0
QD31377,California,8595.665294,No,Basic,Bachelor,1/8/11,Employed,M,34621,Suburban,Married,108,21,32,1,8,Corporate Auto,Corporate L3,Offer1,Branch,621.464468,SUV,Medsize,0
YG10247,Oregon,22951.892,No,Basic,College,1/20/11,Employed,M,62396,Suburban,Married,64,13,18,0,2,Personal Auto,Personal L2,Offer3,Call Center,307.2,Four-Door Car,Small,0
FE73696,Oregon,3792.13031,No,Extended,High School or Below,1/7/11,Employed,M,97212,Urban,Married,93,28,61,0,1,Personal Auto,Personal L1,Offer2,Call Center,360.05589,Two-Door Car,Medsize,0
SW19699,Arizona,2755.747968,No,Basic,Bachelor,1/7/11,Employed,F,49648,Rural,Divorced,70,0,23,0,1,Personal Auto,Personal L3,Offer2,Call Center,65.954813,Four-Door Car,Medsize,0
QJ40732,Arizona,4880.339614,No,Basic,College,1/23/11,Employed,M,97984,Suburban,Married,61,1,36,1,5,Personal Auto,Personal L2,Offer2,Agent,407.450118,Four-Door Car,Small,0
HM76207,California,9051.905275,No,Basic,College,2/3/11,Employed,F,26308,Suburban,Married,114,10,30,0,3,Corporate Auto,Corporate L3,Offer3,Web,547.2,SUV,Medsize,0
NT59303,Oregon,10115.44622,No,Premium,College,1/17/11,Employed,F,63528,Suburban,Divorced,256,15,23,0,1,Personal Auto,Personal L3,Offer2,Agent,1228.8,Luxury Car,Large,0
PU41393,Nevada,8269.075366,No,Basic,College,2/18/11,Medical Leave,M,20225,Suburban,Married,114,27,64,1,6,Special Auto,Special L2,Offer3,Call Center,547.2,SUV,Small,0
QO86948,Nevada,8071.65295,No,Basic,High School or Below,2/18/11,Unemployed,M,0,Suburban,Single,112,3,84,0,7,Personal Auto,Personal L3,Offer1,Web,806.4,SUV,Small,0
QN10888,Oregon,7726.993623,No,Basic,High School or Below,1/24/11,Employed,F,87620,Rural,Married,64,3,15,0,2,Personal Auto,Personal L3,Offer3,Call Center,24.063693,Four-Door Car,Medsize,0
VY19543,California,8311.1359,No,Basic,Bachelor,1/26/11,Unemployed,F,0,Urban,Married,72,22,79,0,2,Corporate Auto,Corporate L2,Offer2,Agent,311.329282,Four-Door Car,Medsize,0
XC15133,Nevada,2574.020376,Yes,Basic,Master,1/14/11,Employed,F,34990,Rural,Single,65,23,73,0,1,Personal Auto,Personal L3,Offer2,Web,42.689135,Four-Door Car,Medsize,1
ST43550,Oregon,5727.327124,No,Basic,Bachelor,1/26/11,Employed,M,99934,Suburban,Married,71,9,12,0,3,Special Auto,Special L3,Offer4,Web,460.323855,Four-Door Car,Medsize,0
YT69858,Washington,5441.42013,No,Basic,Bachelor,1/7/11,Employed,F,85702,Urban,Married,67,9,74,0,6,Personal Auto,Personal L2,Offer4,Branch,249.085887,Two-Door Car,Medsize,0
JX68983,Oregon,2744.519593,No,Basic,Bachelor,2/9/11,Employed,M,94648,Suburban,Divorced,69,19,64,0,1,Personal Auto,Personal L2,Offer1,Branch,331.2,Four-Door Car,Medsize,0
HX78576,California,5636.740347,No,Basic,High School or Below,1/25/11,Employed,F,24516,Urban,Married,71,11,23,0,8,Personal Auto,Personal L3,Offer3,Call Center,300.607591,Four-Door Car,Medsize,0
ZQ11381,Arizona,16870.3882,No,Extended,Bachelor,1/21/11,Employed,M,61063,Urban,Married,85,21,4,0,2,Personal Auto,Personal L2,Offer2,Agent,262.504882,Four-Door Car,Medsize,0
ON39271,California,2738.001957,No,Basic,Master,2/21/11,Unemployed,M,0,Urban,Married,74,27,91,0,1,Personal Auto,Personal L2,Offer1,Branch,263.365432,Two-Door Car,Medsize,0
SB18278,Oregon,4644.700497,No,Basic,Bachelor,2/14/11,Unemployed,M,0,Suburban,Divorced,64,23,71,0,6,Corporate Auto,Corporate L1,Offer3,Branch,307.2,Four-Door Car,Small,0
ZT30559,California,4746.686506,No,Basic,High School or Below,1/28/11,Disabled,F,15169,Suburban,Married,63,34,15,0,3,Personal Auto,Personal L3,Offer4,Web,302.4,Four-Door Car,Medsize,0
XI41106,Arizona,16874.32815,No,Basic,College,2/5/11,Employed,M,55390,Urban,Married,71,34,29,0,2,Corporate Auto,Corporate L3,Offer3,Branch,256.268091,Two-Door Car,Medsize,0
ZS88847,Oregon,2387.60606,No,Basic,Bachelor,2/20/11,Disabled,F,27592,Suburban,Married,62,6,29,0,1,Personal Auto,Personal L3,Offer1,Branch,297.6,Four-Door Car,Large,0
KR48903,Washington,2504.907557,No,Basic,High School or Below,2/27/11,Employed,M,88264,Suburban,Married,62,8,34,0,1,Personal Auto,Personal L3,Offer1,Branch,297.6,Two-Door Car,Medsize,0
KR62797,Arizona,4591.625938,No,Basic,High School or Below,1/1/11,Employed,F,83297,Suburban,Married,113,6,28,0,1,Personal Auto,Personal L2,Offer2,Call Center,542.4,SUV,Medsize,0
ZJ73220,Arizona,13092.58578,No,Basic,College,1/24/11,Unemployed,F,0,Suburban,Single,188,35,82,0,7,Special Auto,Special L2,Offer1,Call Center,1353.6,Luxury Car,Medsize,0
FY62633,Oregon,9112.266649,No,Extended,Bachelor,1/14/11,Unemployed,M,0,Suburban,Single,90,21,21,0,2,Personal Auto,Personal L1,Offer1,Agent,432.0,Four-Door Car,Medsize,0
CU36986,California,4165.166581,No,Premium,High School or Below,2/2/11,Employed,F,55897,Suburban,Married,104,33,5,0,1,Personal Auto,Personal L1,Offer1,Branch,499.2,Four-Door Car,Medsize,0
WZ53904,Arizona,2659.980563,No,Basic,Bachelor,1/11/11,Employed,M,21297,Rural,Single,71,26,56,0,1,Personal Auto,Personal L3,Offer2,Agent,45.507952,Four-Door Car,Medsize,0
AA71604,Arizona,11986.59212,No,Extended,Master,1/17/11,Employed,F,87560,Suburban,Married,98,4,86,1,2,Personal Auto,Personal L2,Offer1,Web,470.4,Two-Door Car,Medsize,0
TD10493,Oregon,2898.732747,No,Extended,High School or Below,1/26/11,Unemployed,F,0,Suburban,Single,96,5,7,4,1,Personal Auto,Personal L2,Offer2,Agent,691.2,Four-Door Car,Medsize,0
LY97989,Oregon,2894.243869,No,Extended,Bachelor,2/17/11,Unemployed,F,0,Suburban,Single,85,3,53,0,1,Personal Auto,Personal L3,Offer3,Agent,408.0,Four-Door Car,Medsize,0
VX39856,Arizona,3500.454354,No,Extended,Doctor,2/13/11,Employed,F,89398,Rural,Married,86,5,57,0,1,Personal Auto,Personal L3,Offer4,Branch,82.409922,Four-Door Car,Medsize,0
TP51897,California,2621.808611,No,Basic,College,2/20/11,Employed,F,36843,Suburban,Married,68,12,11,3,1,Corporate Auto,Corporate L1,Offer4,Agent,357.642982,Four-Door Car,Medsize,0
QQ89253,Oregon,10221.80504,No,Extended,College,1/22/11,Unemployed,F,0,Suburban,Married,134,23,16,0,4,Personal Auto,Personal L3,Offer1,Agent,643.2,SUV,Small,0
EI91403,California,2578.270957,No,Basic,High School or Below,2/22/11,Employed,M,34946,Suburban,Married,65,30,63,0,1,Personal Auto,Personal L3,Offer2,Call Center,420.35698,Two-Door Car,Small,0
QG15435,Arizona,6242.595729,No,Extended,College,1/19/11,Employed,F,75680,Rural,Married,78,27,6,0,6,Personal Auto,Personal L3,Offer2,Agent,136.787725,Four-Door Car,Medsize,0
FZ55002,Nevada,5220.280968,No,Basic,Doctor,2/14/11,Unemployed,F,0,Suburban,Married,69,23,13,0,7,Personal Auto,Personal L3,Offer4,Agent,331.2,Four-Door Car,Small,0
KU29408,Washington,9075.768214,Yes,Basic,Master,1/26/11,Employed,M,37722,Rural,Single,116,8,23,0,8,Corporate Auto,Corporate L3,Offer1,Agent,158.077504,Sports Car,Medsize,1
UN37063,Arizona,4525.365839,No,Basic,Bachelor,1/31/11,Medical Leave,M,10269,Urban,Single,65,12,5,0,3,Personal Auto,Personal L1,Offer1,Agent,170.798204,Two-Door Car,Medsize,0
VB87946,California,4970.357298,No,Basic,College,2/6/11,Employed,M,49714,Urban,Married,63,29,64,3,4,Personal Auto,Personal L3,Offer3,Branch,266.165535,Four-Door Car,Medsize,0
AB60627,California,15467.78904,No,Extended,High School or Below,1/28/11,Employed,M,77517,Rural,Married,129,19,20,0,2,Corporate Auto,Corporate L2,Offer3,Branch,98.921782,SUV,Medsize,0
TA34903,Oregon,5838.89915,Yes,Basic,High School or Below,1/6/11,Employed,M,81082,Urban,Married,73,5,85,0,4,Personal Auto,Personal L1,Offer2,Agent,281.295903,Four-Door Car,Large,1
AQ51368,Oregon,10656.88195,Yes,Extended,Bachelor,2/27/11,Employed,F,72540,Suburban,Married,88,7,3,0,2,Corporate Auto,Corporate L3,Offer2,Call Center,631.743039,Two-Door Car,Medsize,1
